Position,Complexity,SequenceID,K
6616,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6617,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6618,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6619,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6620,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6621,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6622,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6623,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6624,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6625,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6626,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6627,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6628,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6629,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6630,0.353016,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6631,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6632,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6633,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6634,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6635,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6636,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6637,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6638,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6639,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6640,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6641,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6642,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6643,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6644,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6645,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6646,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6647,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6648,6.70044,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6649,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6650,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6651,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6652,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6653,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6654,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6655,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6656,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6657,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6658,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6659,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6660,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6661,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6662,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6663,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6664,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6665,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6666,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6667,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6668,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6669,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6670,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6671,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6672,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6673,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6674,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6675,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6676,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6677,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6678,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6679,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6680,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6681,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6682,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6683,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6684,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6685,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6686,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6687,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6688,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6689,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6690,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6691,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6692,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6693,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6694,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6695,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6696,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6697,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6698,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6699,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6700,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6701,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6702,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6703,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6704,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6705,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6706,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6707,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6708,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6709,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6710,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6711,0.245411,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6712,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6713,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6714,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6715,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6716,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6717,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6718,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6719,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6720,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6721,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6722,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6723,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6724,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6725,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6726,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6727,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6728,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6729,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6730,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6731,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6732,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6733,0.0243842,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6734,0.245411,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6735,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6736,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6737,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6738,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6739,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6740,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6741,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6742,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6743,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6744,0.0283818,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6745,0.289507,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6746,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6747,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6748,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6749,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6750,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6751,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6752,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6753,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6754,7.01123,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6755,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6756,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6757,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6758,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6759,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6760,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6761,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6762,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6763,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6764,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6765,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6766,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6767,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6768,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6769,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6770,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6771,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6772,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6773,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6774,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6775,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6776,6.70044,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6777,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6778,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6779,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6780,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6781,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6782,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6783,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6784,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6785,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6786,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6787,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6788,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6789,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6790,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6791,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6792,0.0824622,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6793,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6794,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6795,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6796,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6797,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6798,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6799,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6800,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6801,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6802,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6803,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6804,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6805,0.0422282,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6806,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6807,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6808,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6809,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6810,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6811,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6812,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6813,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6814,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6815,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6816,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6817,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6818,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6819,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6820,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6821,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6822,7.01123,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6823,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6824,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6825,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6826,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6827,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6828,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6829,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6830,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6831,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6832,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6833,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6834,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6835,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6836,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6837,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6838,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6839,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6840,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6841,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6842,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6843,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6844,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6845,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6846,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6847,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6848,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6849,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6850,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6851,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6852,0.0824622,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6853,0.0824622,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6854,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6855,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6856,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6857,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6858,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6859,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6860,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6861,0.0558532,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6862,6.30378,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6863,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6864,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6865,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6866,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6867,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6868,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6869,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6870,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6871,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6872,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6873,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6874,4.85798,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6875,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6876,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6877,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6878,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6879,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6880,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6881,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6882,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6883,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6884,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6885,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6886,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6887,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6888,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6889,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6890,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6891,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6892,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6893,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6894,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6895,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6896,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6897,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6898,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6899,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6900,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6901,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6902,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6903,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6904,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6905,0.0339473,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6906,7.01123,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6907,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6908,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6909,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6910,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6911,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6912,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6913,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6914,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6915,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6916,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6917,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6918,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6919,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6920,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6921,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6922,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
6923,2,"gi|49169782|ref|NC_005831.2| Human Coronavirus NL63, complete genome",15
