Position,Complexity,SequenceID,K
1154,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1155,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1156,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1157,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1158,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1159,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1160,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1161,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1162,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1163,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1164,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1165,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1166,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1167,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1168,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1169,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1170,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1171,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1172,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1173,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1174,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1175,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1176,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1177,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1178,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1179,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1180,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1181,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1182,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1183,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1184,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1185,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1186,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1187,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1188,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1189,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1190,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1191,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1192,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1193,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1194,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1195,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1196,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1197,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1198,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1199,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1200,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1201,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1202,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1203,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1204,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1205,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1206,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1207,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1208,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1209,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1210,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1211,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1212,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1213,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1214,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1215,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1216,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1217,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1218,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1219,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1220,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1221,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1222,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1223,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1224,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1225,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1226,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1227,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1228,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1229,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1230,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1231,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1232,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1233,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1234,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1235,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1236,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1237,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1238,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1239,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1240,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1241,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1242,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1243,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1244,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1245,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1246,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1247,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1248,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1249,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1250,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1251,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1252,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1253,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1254,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1255,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1256,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1257,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1258,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1259,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1260,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1261,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1262,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1263,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1264,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1265,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1266,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1267,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1268,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1269,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1270,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1271,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1272,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1273,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1274,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1275,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1276,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1277,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1278,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1279,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1280,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1281,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1282,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1283,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1284,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1285,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1286,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1287,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1288,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1289,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1290,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1291,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1292,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1293,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1294,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1295,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1296,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1297,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1298,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1299,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1300,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1301,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1302,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1303,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1304,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1305,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1306,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1307,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1308,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1309,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1310,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1311,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1312,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1313,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1314,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1315,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1316,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1317,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1318,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1319,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1320,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1321,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1322,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1323,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1324,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1325,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1326,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1327,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1328,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1329,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1330,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1331,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1332,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1333,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1334,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1335,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1336,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1337,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1338,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1339,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1340,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1341,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1342,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1343,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1344,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1345,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1346,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1347,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1348,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1349,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1350,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1351,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1352,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1353,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1354,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1355,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1356,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1357,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1358,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1359,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1360,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1361,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1362,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1363,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1364,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1365,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1366,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1367,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1368,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1369,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1370,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1371,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1372,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1373,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1374,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1375,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1376,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1377,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1378,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1379,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1380,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1381,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1382,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1383,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1384,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1385,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1386,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1387,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1388,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1389,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1390,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1391,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1392,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1393,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1394,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1395,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1396,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1397,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1398,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1399,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1400,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1401,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1402,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1403,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1404,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1405,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1406,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1407,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1408,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1409,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1410,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1411,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1412,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1413,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1414,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1415,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1416,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1417,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1418,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1419,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1420,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1421,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1422,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1423,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1424,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1425,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1426,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1427,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1428,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1429,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1430,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1431,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1432,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1433,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1434,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1435,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1436,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1437,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1438,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1439,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1440,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1441,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1442,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1443,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1444,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1445,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1446,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1447,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1448,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1449,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1450,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1451,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1452,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1453,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1454,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1455,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1456,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1457,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1458,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1459,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1460,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1461,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1462,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1463,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1464,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1465,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1466,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1467,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1468,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1469,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1470,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1471,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1472,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1473,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1474,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1475,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1476,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1477,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1478,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1479,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1480,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1481,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1482,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1483,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1484,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1485,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1486,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1487,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1488,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1489,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1490,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1491,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1492,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1493,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
1494,2,"gi|1006610892|ref|NC_029645.1| Norovirus GIII, complete genome",15
