Position,Complexity,SequenceID,K
1496,2,"100",15
1497,2,"100",15
1498,2,"100",15
1499,2,"100",15
1500,2,"100",15
1501,2,"100",15
1502,2,"100",15
1503,2,"100",15
1504,2,"100",15
1505,2,"100",15
1506,2,"100",15
1507,2,"100",15
1508,2,"100",15
1509,2,"100",15
1510,2,"100",15
1511,2,"100",15
1512,2,"100",15
1513,2,"100",15
1514,2,"100",15
1515,2,"100",15
1516,2,"100",15
1517,2,"100",15
1518,2,"100",15
1519,2,"100",15
1520,2,"100",15
1521,2,"100",15
1522,2,"100",15
1523,2,"100",15
1524,2,"100",15
1525,2,"100",15
1526,2,"100",15
1527,2,"100",15
1528,2,"100",15
1529,2,"100",15
1530,2,"100",15
1531,2,"100",15
1532,2,"100",15
1533,2,"100",15
1534,2,"100",15
1535,2,"100",15
1536,2,"100",15
1537,2,"100",15
1538,2,"100",15
1539,2,"100",15
1540,2,"100",15
1541,2,"100",15
1542,2,"100",15
1543,2,"100",15
1544,2,"100",15
1545,2,"100",15
1546,2,"100",15
1547,2,"100",15
1548,2,"100",15
1549,2,"100",15
1550,2,"100",15
1551,2,"100",15
1552,2,"100",15
1553,2,"100",15
1554,2,"100",15
1555,2,"100",15
1556,2,"100",15
1557,2,"100",15
1558,2,"100",15
1559,2,"100",15
1560,2,"100",15
1561,2,"100",15
1562,2,"100",15
1563,2,"100",15
1564,2,"100",15
1565,2,"100",15
1566,2,"100",15
1567,2,"100",15
1568,2,"100",15
1569,2,"100",15
1570,2,"100",15
1571,2,"100",15
1572,2,"100",15
1573,2,"100",15
1574,2,"100",15
1575,2,"100",15
1576,2,"100",15
1577,2,"100",15
1578,2,"100",15
1579,2,"100",15
1580,2,"100",15
1581,2,"100",15
1582,2,"100",15
1583,2,"100",15
1584,2,"100",15
1585,2,"100",15
1586,2,"100",15
1587,2,"100",15
1588,2,"100",15
1589,2,"100",15
1590,2,"100",15
1591,2,"100",15
1592,2,"100",15
1593,2,"100",15
1594,2,"100",15
1595,2,"100",15
1596,2,"100",15
1597,2,"100",15
1598,2,"100",15
1599,2,"100",15
1600,2,"100",15
1601,2,"100",15
1602,2,"100",15
1603,2,"100",15
1604,2,"100",15
1605,2,"100",15
1606,2,"100",15
1607,2,"100",15
1608,2,"100",15
1609,2,"100",15
1610,2,"100",15
1611,2,"100",15
1612,2,"100",15
1613,2,"100",15
1614,2,"100",15
1615,2,"100",15
1616,2,"100",15
1617,2,"100",15
1618,2,"100",15
1619,2,"100",15
1620,2,"100",15
1621,2,"100",15
1622,2,"100",15
1623,2,"100",15
1624,2,"100",15
1625,2,"100",15
1626,2,"100",15
1627,2,"100",15
1628,2,"100",15
1629,2,"100",15
1630,2,"100",15
1631,2,"100",15
1632,2,"100",15
1633,2,"100",15
1634,2,"100",15
1635,2,"100",15
1636,2,"100",15
1637,2,"100",15
1638,2,"100",15
1639,2,"100",15
1640,2,"100",15
1641,2,"100",15
1642,2,"100",15
1643,2,"100",15
1644,2,"100",15
1645,2,"100",15
1646,2,"100",15
1647,2,"100",15
1648,2,"100",15
1649,2,"100",15
1650,2,"100",15
1651,2,"100",15
1652,2,"100",15
1653,2,"100",15
1654,2,"100",15
1655,2,"100",15
1656,2,"100",15
1657,2,"100",15
1658,2,"100",15
1659,2,"100",15
1660,2,"100",15
1661,2,"100",15
1662,2,"100",15
1663,2,"100",15
1664,2,"100",15
1665,2,"100",15
1666,2,"100",15
1667,2,"100",15
1668,2,"100",15
1669,2,"100",15
1670,2,"100",15
1671,2,"100",15
1672,2,"100",15
1673,2,"100",15
1674,2,"100",15
1675,2,"100",15
1676,2,"100",15
1677,2,"100",15
1678,2,"100",15
1679,2,"100",15
1680,2,"100",15
1681,2,"100",15
1682,2,"100",15
1683,2,"100",15
1684,2,"100",15
1685,2,"100",15
1686,2,"100",15
1687,2,"100",15
1688,2,"100",15
1689,2,"100",15
1690,2,"100",15
1691,2,"100",15
1692,2,"100",15
1693,2,"100",15
1694,2,"100",15
1695,2,"100",15
1696,2,"100",15
1697,2,"100",15
1698,2,"100",15
1699,2,"100",15
1700,2,"100",15
1701,2,"100",15
1702,2,"100",15
1703,2,"100",15
1704,2,"100",15
1705,2,"100",15
1706,2,"100",15
1707,2,"100",15
1708,2,"100",15
1709,2,"100",15
1710,2,"100",15
1711,2,"100",15
1712,2,"100",15
1713,2,"100",15
1714,2,"100",15
1715,2,"100",15
1716,2,"100",15
1717,2,"100",15
1718,2,"100",15
1719,2,"100",15
1720,2,"100",15
1721,2,"100",15
1722,2,"100",15
1723,2,"100",15
1724,2,"100",15
1725,2,"100",15
1726,2,"100",15
1727,2,"100",15
1728,2,"100",15
1729,2,"100",15
1730,2,"100",15
1731,2,"100",15
1732,2,"100",15
1733,2,"100",15
1734,2,"100",15
1735,2,"100",15
1736,2,"100",15
1737,2,"100",15
1738,2,"100",15
1739,2,"100",15
1740,2,"100",15
1741,2,"100",15
1742,2,"100",15
1743,2,"100",15
1744,2,"100",15
1745,2,"100",15
1746,2,"100",15
1747,2,"100",15
1748,2,"100",15
1749,2,"100",15
1750,2,"100",15
1751,2,"100",15
1752,2,"100",15
1753,2,"100",15
1754,2,"100",15
1755,2,"100",15
1756,2,"100",15
1757,2,"100",15
1758,2,"100",15
1759,2,"100",15
1760,2,"100",15
1761,2,"100",15
1762,2,"100",15
1763,2,"100",15
1764,2,"100",15
1765,2,"100",15
1766,2,"100",15
1767,2,"100",15
1768,2,"100",15
1769,2,"100",15
1770,2,"100",15
1771,2,"100",15
1772,2,"100",15
1773,2,"100",15
1774,2,"100",15
1775,2,"100",15
1776,2,"100",15
1777,2,"100",15
1778,2,"100",15
1779,2,"100",15
1780,2,"100",15
1781,2,"100",15
1782,2,"100",15
1783,2,"100",15
1784,2,"100",15
1785,2,"100",15
1786,2,"100",15
1787,2,"100",15
1788,2,"100",15
1789,2,"100",15
1790,2,"100",15
1791,2,"100",15
1792,2,"100",15
1793,2,"100",15
1794,2,"100",15
1795,2,"100",15
1796,2,"100",15
1797,2,"100",15
1798,2,"100",15
1799,2,"100",15
1800,2,"100",15
1801,2,"100",15
1802,2,"100",15
1803,2,"100",15
1804,2,"100",15
1805,2,"100",15
1806,2,"100",15
1807,2,"100",15
1808,2,"100",15
1809,2,"100",15
1810,2,"100",15
1811,2,"100",15
1812,2,"100",15
1813,2,"100",15
1814,2,"100",15
1815,2,"100",15
1816,2,"100",15
1817,2,"100",15
1818,2,"100",15
1819,2,"100",15
1820,2,"100",15
1821,2,"100",15
1822,2,"100",15
1823,2,"100",15
1824,2,"100",15
1825,2,"100",15
1826,2,"100",15
1827,2,"100",15
1828,2,"100",15
1829,2,"100",15
1830,2,"100",15
1831,2,"100",15
1832,2,"100",15
1833,2,"100",15
1834,2,"100",15
1835,2,"100",15
1836,2,"100",15
1837,2,"100",15
1838,2,"100",15
1839,2,"100",15
1840,2,"100",15
1841,2,"100",15
1842,2,"100",15
1843,2,"100",15
1844,2,"100",15
1845,2,"100",15
1846,2,"100",15
1847,2,"100",15
1848,2,"100",15
1849,2,"100",15
1850,2,"100",15
1851,2,"100",15
1852,2,"100",15
1853,2,"100",15
1854,2,"100",15
1855,2,"100",15
1856,2,"100",15
1857,2,"100",15
1858,2,"100",15
1859,2,"100",15
1860,2,"100",15
1861,2,"100",15
1862,2,"100",15
1863,2,"100",15
1864,2,"100",15
1865,2,"100",15
1866,2,"100",15
1867,2,"100",15
1868,2,"100",15
1869,2,"100",15
1870,2,"100",15
1871,2,"100",15
1872,2,"100",15
1873,2,"100",15
1874,2,"100",15
1875,2,"100",15
1876,2,"100",15
1877,2,"100",15
1878,2,"100",15
1879,2,"100",15
1880,2,"100",15
1881,2,"100",15
1882,2,"100",15
1883,2,"100",15
1884,2,"100",15
1885,2,"100",15
1886,2,"100",15
1887,2,"100",15
1888,2,"100",15
1889,2,"100",15
1890,2,"100",15
1891,2,"100",15
1892,2,"100",15
1893,2,"100",15
1894,2,"100",15
1895,2,"100",15
1896,2,"100",15
1897,2,"100",15
1898,2,"100",15
1899,2,"100",15
1900,2,"100",15
1901,2,"100",15
1902,2,"100",15
1903,2,"100",15
1904,2,"100",15
1905,2,"100",15
1906,2,"100",15
1907,2,"100",15
1908,2,"100",15
1909,2,"100",15
1910,2,"100",15
1911,2,"100",15
1912,2,"100",15
1913,2,"100",15
1914,2,"100",15
1915,2,"100",15
1916,2,"100",15
1917,2,"100",15
1918,2,"100",15
1919,2,"100",15
1920,2,"100",15
1921,2,"100",15
1922,2,"100",15
1923,2,"100",15
1924,2,"100",15
1925,2,"100",15
1926,2,"100",15
1927,2,"100",15
1928,2,"100",15
1929,2,"100",15
1930,2,"100",15
1931,2,"100",15
1932,2,"100",15
1933,2,"100",15
1934,2,"100",15
1935,2,"100",15
1936,2,"100",15
1937,2,"100",15
1938,2,"100",15
1939,2,"100",15
1940,2,"100",15
1941,2,"100",15
1942,2,"100",15
1943,2,"100",15
1944,2,"100",15
1945,2,"100",15
1946,2,"100",15
1947,2,"100",15
1948,2,"100",15
1949,2,"100",15
1950,2,"100",15
1951,2,"100",15
1952,2,"100",15
1953,2,"100",15
1954,2,"100",15
1955,2,"100",15
1956,2,"100",15
1957,2,"100",15
1958,2,"100",15
1959,2,"100",15
1960,2,"100",15
1961,2,"100",15
1962,2,"100",15
1963,2,"100",15
1964,2,"100",15
1965,2,"100",15
1966,2,"100",15
1967,2,"100",15
1968,2,"100",15
1969,2,"100",15
1970,2,"100",15
1971,2,"100",15
1972,2,"100",15
1973,2,"100",15
1974,2,"100",15
1975,2,"100",15
1976,2,"100",15
1977,2,"100",15
1978,2,"100",15
1979,2,"100",15
1980,2,"100",15
1981,2,"100",15
1982,2,"100",15
1983,2,"100",15
1984,2,"100",15
1985,2,"100",15
1986,2,"100",15
1987,2,"100",15
1988,2,"100",15
1989,2,"100",15
1990,2,"100",15
1991,2,"100",15
1992,2,"100",15
1993,2,"100",15
1994,2,"100",15
1995,2,"100",15
1996,2,"100",15
1997,2,"100",15
1998,2,"100",15
1999,2,"100",15
2000,2,"100",15
2001,2,"100",15
2002,2,"100",15
2003,2,"100",15
2004,2,"100",15
2005,2,"100",15
2006,2,"100",15
2007,2,"100",15
2008,2,"100",15
2009,2,"100",15
2010,2,"100",15
2011,2,"100",15
2012,2,"100",15
2013,2,"100",15
2014,2,"100",15
2015,2,"100",15
2016,2,"100",15
2017,2,"100",15
2018,2,"100",15
2019,2,"100",15
2020,2,"100",15
2021,2,"100",15
2022,2,"100",15
2023,2,"100",15
2024,2,"100",15
2025,2,"100",15
2026,2,"100",15
2027,2,"100",15
2028,2,"100",15
2029,2,"100",15
2030,2,"100",15
2031,2,"100",15
2032,2,"100",15
2033,2,"100",15
2034,2,"100",15
2035,2,"100",15
2036,2,"100",15
2037,2,"100",15
2038,2,"100",15
2039,2,"100",15
2040,2,"100",15
2041,2,"100",15
2042,2,"100",15
2043,2,"100",15
2044,2,"100",15
2045,2,"100",15
2046,2,"100",15
2047,2,"100",15
2048,2,"100",15
2049,2,"100",15
2050,2,"100",15
2051,2,"100",15
2052,2,"100",15
2053,2,"100",15
2054,2,"100",15
2055,2,"100",15
2056,2,"100",15
2057,2,"100",15
2058,2,"100",15
2059,2,"100",15
2060,2,"100",15
2061,2,"100",15
2062,2,"100",15
2063,2,"100",15
2064,2,"100",15
2065,2,"100",15
2066,2,"100",15
2067,2,"100",15
2068,2,"100",15
2069,2,"100",15
2070,2,"100",15
2071,2,"100",15
2072,2,"100",15
2073,2,"100",15
2074,2,"100",15
2075,2,"100",15
2076,2,"100",15
2077,2,"100",15
2078,2,"100",15
2079,2,"100",15
2080,2,"100",15
2081,2,"100",15
2082,2,"100",15
2083,2,"100",15
2084,2,"100",15
2085,2,"100",15
2086,2,"100",15
2087,2,"100",15
2088,2,"100",15
2089,2,"100",15
2090,2,"100",15
2091,2,"100",15
2092,2,"100",15
2093,2,"100",15
2094,2,"100",15
2095,2,"100",15
2096,2,"100",15
2097,2,"100",15
2098,2,"100",15
2099,2,"100",15
2100,2,"100",15
2101,2,"100",15
2102,2,"100",15
2103,2,"100",15
2104,2,"100",15
2105,2,"100",15
2106,2,"100",15
2107,2,"100",15
2108,2,"100",15
2109,2,"100",15
2110,2,"100",15
2111,2,"100",15
2112,2,"100",15
2113,2,"100",15
2114,2,"100",15
2115,2,"100",15
2116,2,"100",15
2117,2,"100",15
2118,2,"100",15
2119,2,"100",15
2120,2,"100",15
2121,2,"100",15
2122,2,"100",15
2123,2,"100",15
2124,2,"100",15
2125,2,"100",15
2126,2,"100",15
2127,2,"100",15
2128,2,"100",15
2129,2,"100",15
2130,2,"100",15
2131,2,"100",15
2132,2,"100",15
2133,2,"100",15
2134,2,"100",15
2135,2,"100",15
2136,2,"100",15
2137,2,"100",15
2138,2,"100",15
2139,2,"100",15
2140,2,"100",15
2141,2,"100",15
2142,2,"100",15
2143,2,"100",15
2144,2,"100",15
2145,2,"100",15
2146,2,"100",15
2147,2,"100",15
2148,2,"100",15
2149,2,"100",15
2150,2,"100",15
2151,2,"100",15
2152,2,"100",15
2153,2,"100",15
2154,2,"100",15
2155,2,"100",15
2156,2,"100",15
2157,2,"100",15
2158,2,"100",15
2159,2,"100",15
2160,2,"100",15
2161,2,"100",15
2162,2,"100",15
2163,2,"100",15
2164,2,"100",15
2165,2,"100",15
2166,2,"100",15
2167,2,"100",15
2168,2,"100",15
2169,2,"100",15
2170,2,"100",15
2171,2,"100",15
2172,2,"100",15
2173,2,"100",15
2174,2,"100",15
2175,2,"100",15
2176,2,"100",15
2177,2,"100",15
2178,2,"100",15
2179,2,"100",15
2180,2,"100",15
2181,2,"100",15
2182,2,"100",15
2183,2,"100",15
2184,2,"100",15
2185,2,"100",15
2186,2,"100",15
2187,2,"100",15
2188,2,"100",15
2189,2,"100",15
2190,2,"100",15
2191,2,"100",15
2192,2,"100",15
2193,2,"100",15
2194,2,"100",15
2195,2,"100",15
2196,2,"100",15
2197,2,"100",15
2198,2,"100",15
2199,2,"100",15
2200,2,"100",15
2201,2,"100",15
2202,2,"100",15
2203,2,"100",15
2204,2,"100",15
2205,2,"100",15
2206,2,"100",15
2207,2,"100",15
2208,2,"100",15
2209,2,"100",15
2210,2,"100",15
2211,2,"100",15
2212,2,"100",15
2213,2,"100",15
2214,2,"100",15
2215,2,"100",15
2216,2,"100",15
2217,2,"100",15
2218,2,"100",15
2219,2,"100",15
2220,2,"100",15
2221,2,"100",15
2222,2,"100",15
2223,2,"100",15
2224,2,"100",15
2225,2,"100",15
2226,2,"100",15
2227,2,"100",15
2228,2,"100",15
2229,2,"100",15
2230,2,"100",15
2231,2,"100",15
2232,2,"100",15
2233,2,"100",15
2234,2,"100",15
2235,2,"100",15
2236,2,"100",15
2237,2,"100",15
2238,2,"100",15
2239,2,"100",15
2240,2,"100",15
2241,2,"100",15
2242,2,"100",15
2243,2,"100",15
2244,2,"100",15
2245,2,"100",15
2246,2,"100",15
2247,2,"100",15
2248,2,"100",15
2249,2,"100",15
2250,2,"100",15
2251,2,"100",15
2252,2,"100",15
2253,2,"100",15
2254,2,"100",15
2255,2,"100",15
2256,2,"100",15
2257,2,"100",15
2258,2,"100",15
2259,2,"100",15
2260,2,"100",15
2261,2,"100",15
2262,2,"100",15
2263,2,"100",15
2264,2,"100",15
2265,2,"100",15
2266,2,"100",15
2267,2,"100",15
2268,2,"100",15
2269,2,"100",15
2270,2,"100",15
2271,2,"100",15
2272,2,"100",15
2273,2,"100",15
2274,2,"100",15
2275,2,"100",15
2276,2,"100",15
2277,2,"100",15
2278,2,"100",15
2279,2,"100",15
2280,2,"100",15
2281,2,"100",15
2282,2,"100",15
2283,2,"100",15
2284,2,"100",15
2285,2,"100",15
2286,2,"100",15
2287,2,"100",15
2288,2,"100",15
2289,2,"100",15
2290,2,"100",15
2291,2,"100",15
2292,2,"100",15
2293,2,"100",15
2294,2,"100",15
2295,2,"100",15
2296,2,"100",15
2297,2,"100",15
2298,2,"100",15
2299,2,"100",15
2300,2,"100",15
2301,2,"100",15
2302,2,"100",15
2303,2,"100",15
2304,2,"100",15
2305,2,"100",15
2306,2,"100",15
2307,2,"100",15
2308,2,"100",15
2309,2,"100",15
2310,2,"100",15
2311,2,"100",15
2312,2,"100",15
2313,2,"100",15
2314,2,"100",15
2315,2,"100",15
2316,2,"100",15
2317,2,"100",15
2318,2,"100",15
2319,2,"100",15
2320,2,"100",15
2321,2,"100",15
2322,2,"100",15
2323,2,"100",15
2324,2,"100",15
2325,2,"100",15
2326,2,"100",15
2327,2,"100",15
2328,2,"100",15
2329,2,"100",15
2330,2,"100",15
2331,2,"100",15
2332,2,"100",15
2333,2,"100",15
2334,2,"100",15
2335,2,"100",15
2336,2,"100",15
2337,2,"100",15
2338,2,"100",15
2339,2,"100",15
2340,2,"100",15
2341,2,"100",15
2342,2,"100",15
2343,2,"100",15
2344,2,"100",15
2345,2,"100",15
2346,2,"100",15
2347,2,"100",15
2348,2,"100",15
2349,2,"100",15
2350,2,"100",15
2351,2,"100",15
2352,2,"100",15
2353,2,"100",15
2354,2,"100",15
2355,2,"100",15
2356,2,"100",15
2357,2,"100",15
2358,2,"100",15
2359,2,"100",15
2360,2,"100",15
2361,2,"100",15
2362,2,"100",15
2363,2,"100",15
2364,2,"100",15
2365,2,"100",15
2366,2,"100",15
2367,2,"100",15
2368,2,"100",15
2369,2,"100",15
2370,2,"100",15
2371,2,"100",15
2372,2,"100",15
2373,2,"100",15
2374,2,"100",15
2375,2,"100",15
2376,2,"100",15
2377,2,"100",15
2378,2,"100",15
2379,2,"100",15
2380,2,"100",15
2381,2,"100",15
2382,2,"100",15
2383,2,"100",15
2384,2,"100",15
2385,2,"100",15
2386,2,"100",15
2387,2,"100",15
2388,2,"100",15
2389,2,"100",15
2390,2,"100",15
2391,2,"100",15
2392,2,"100",15
2393,2,"100",15
2394,2,"100",15
2395,2,"100",15
2396,2,"100",15
2397,2,"100",15
2398,2,"100",15
2399,2,"100",15
2400,2,"100",15
2401,2,"100",15
2402,2,"100",15
2403,2,"100",15
2404,2,"100",15
2405,2,"100",15
2406,2,"100",15
2407,2,"100",15
2408,2,"100",15
2409,2,"100",15
2410,2,"100",15
2411,2,"100",15
2412,2,"100",15
2413,2,"100",15
2414,2,"100",15
2415,2,"100",15
2416,2,"100",15
2417,2,"100",15
2418,2,"100",15
2419,2,"100",15
2420,2,"100",15
2421,2,"100",15
2422,2,"100",15
2423,2,"100",15
2424,2,"100",15
2425,2,"100",15
2426,2,"100",15
2427,2,"100",15
2428,2,"100",15
2429,2,"100",15
2430,2,"100",15
2431,2,"100",15
2432,2,"100",15
2433,2,"100",15
2434,2,"100",15
2435,2,"100",15
2436,2,"100",15
2437,2,"100",15
2438,2,"100",15
2439,2,"100",15
2440,2,"100",15
2441,2,"100",15
2442,2,"100",15
2443,2,"100",15
2444,2,"100",15
2445,2,"100",15
2446,2,"100",15
2447,2,"100",15
2448,2,"100",15
2449,2,"100",15
2450,2,"100",15
2451,2,"100",15
2452,2,"100",15
2453,2,"100",15
2454,2,"100",15
2455,2,"100",15
2456,2,"100",15
2457,2,"100",15
2458,2,"100",15
2459,2,"100",15
2460,2,"100",15
2461,2,"100",15
2462,2,"100",15
2463,2,"100",15
2464,2,"100",15
2465,2,"100",15
2466,2,"100",15
2467,2,"100",15
2468,2,"100",15
2469,2,"100",15
2470,2,"100",15
2471,2,"100",15
2472,2,"100",15
2473,2,"100",15
2474,2,"100",15
2475,2,"100",15
2476,2,"100",15
2477,2,"100",15
2478,2,"100",15
2479,2,"100",15
2480,2,"100",15
2481,2,"100",15
2482,2,"100",15
2483,2,"100",15
2484,2,"100",15
2485,2,"100",15
2486,2,"100",15
2487,2,"100",15
2488,2,"100",15
2489,2,"100",15
2490,2,"100",15
2491,2,"100",15
2492,2,"100",15
2493,2,"100",15
2494,2,"100",15
2495,2,"100",15
2496,2,"100",15
2497,2,"100",15
2498,2,"100",15
2499,2,"100",15
2500,2,"100",15
2501,2,"100",15
2502,2,"100",15
2503,2,"100",15
2504,2,"100",15
2505,2,"100",15
2506,2,"100",15
2507,2,"100",15
2508,2,"100",15
2509,2,"100",15
2510,2,"100",15
2511,2,"100",15
2512,2,"100",15
2513,2,"100",15
2514,2,"100",15
2515,2,"100",15
2516,2,"100",15
2517,2,"100",15
2518,2,"100",15
2519,2,"100",15
2520,2,"100",15
2521,2,"100",15
2522,2,"100",15
2523,2,"100",15
2524,2,"100",15
2525,2,"100",15
2526,2,"100",15
2527,2,"100",15
2528,2,"100",15
2529,2,"100",15
2530,2,"100",15
2531,2,"100",15
2532,2,"100",15
2533,2,"100",15
2534,2,"100",15
2535,2,"100",15
2536,2,"100",15
2537,2,"100",15
2538,2,"100",15
2539,2,"100",15
2540,2,"100",15
2541,2,"100",15
2542,2,"100",15
2543,2,"100",15
2544,2,"100",15
2545,2,"100",15
2546,2,"100",15
2547,2,"100",15
2548,2,"100",15
2549,2,"100",15
2550,2,"100",15
2551,2,"100",15
2552,2,"100",15
2553,2,"100",15
2554,2,"100",15
2555,2,"100",15
2556,2,"100",15
2557,2,"100",15
2558,2,"100",15
2559,2,"100",15
2560,2,"100",15
2561,2,"100",15
2562,2,"100",15
2563,2,"100",15
2564,2,"100",15
2565,2,"100",15
2566,2,"100",15
2567,2,"100",15
2568,2,"100",15
2569,2,"100",15
2570,2,"100",15
2571,2,"100",15
2572,2,"100",15
2573,2,"100",15
2574,2,"100",15
2575,2,"100",15
2576,2,"100",15
2577,2,"100",15
2578,2,"100",15
2579,2,"100",15
2580,2,"100",15
2581,2,"100",15
2582,2,"100",15
2583,2,"100",15
2584,2,"100",15
2585,2,"100",15
2586,2,"100",15
2587,2,"100",15
2588,2,"100",15
2589,2,"100",15
2590,2,"100",15
2591,2,"100",15
2592,2,"100",15
2593,2,"100",15
2594,2,"100",15
2595,2,"100",15
2596,2,"100",15
2597,2,"100",15
2598,2,"100",15
2599,2,"100",15
2600,2,"100",15
2601,2,"100",15
2602,2,"100",15
2603,2,"100",15
2604,2,"100",15
2605,2,"100",15
2606,2,"100",15
2607,2,"100",15
2608,2,"100",15
2609,2,"100",15
2610,2,"100",15
2611,2,"100",15
2612,2,"100",15
2613,2,"100",15
2614,2,"100",15
2615,2,"100",15
2616,2,"100",15
2617,2,"100",15
2618,2,"100",15
2619,2,"100",15
2620,2,"100",15
2621,2,"100",15
2622,2,"100",15
2623,2,"100",15
2624,2,"100",15
2625,2,"100",15
2626,2,"100",15
2627,2,"100",15
2628,2,"100",15
2629,2,"100",15
2630,2,"100",15
2631,2,"100",15
2632,2,"100",15
2633,2,"100",15
2634,2,"100",15
2635,2,"100",15
2636,2,"100",15
2637,2,"100",15
2638,2,"100",15
2639,2,"100",15
2640,2,"100",15
2641,2,"100",15
2642,2,"100",15
2643,2,"100",15
2644,2,"100",15
2645,2,"100",15
2646,2,"100",15
2647,2,"100",15
2648,2,"100",15
2649,2,"100",15
2650,2,"100",15
2651,2,"100",15
2652,2,"100",15
2653,2,"100",15
2654,2,"100",15
2655,2,"100",15
2656,2,"100",15
2657,2,"100",15
2658,2,"100",15
2659,2,"100",15
2660,2,"100",15
2661,2,"100",15
2662,2,"100",15
2663,2,"100",15
2664,2,"100",15
2665,2,"100",15
2666,2,"100",15
2667,2,"100",15
2668,2,"100",15
2669,2,"100",15
2670,2,"100",15
2671,2,"100",15
2672,2,"100",15
2673,2,"100",15
2674,2,"100",15
2675,2,"100",15
2676,2,"100",15
2677,2,"100",15
2678,2,"100",15
2679,2,"100",15
2680,2,"100",15
2681,2,"100",15
2682,2,"100",15
2683,2,"100",15
2684,2,"100",15
2685,2,"100",15
2686,2,"100",15
2687,2,"100",15
2688,2,"100",15
2689,2,"100",15
2690,2,"100",15
2691,2,"100",15
2692,2,"100",15
2693,2,"100",15
2694,2,"100",15
2695,2,"100",15
2696,2,"100",15
2697,2,"100",15
2698,2,"100",15
2699,2,"100",15
2700,2,"100",15
2701,2,"100",15
2702,2,"100",15
2703,2,"100",15
2704,2,"100",15
2705,2,"100",15
2706,2,"100",15
2707,2,"100",15
2708,2,"100",15
2709,2,"100",15
2710,2,"100",15
2711,2,"100",15
2712,2,"100",15
2713,2,"100",15
2714,2,"100",15
2715,2,"100",15
2716,2,"100",15
2717,2,"100",15
2718,2,"100",15
2719,2,"100",15
2720,2,"100",15
2721,2,"100",15
2722,2,"100",15
2723,2,"100",15
2724,2,"100",15
2725,2,"100",15
2726,2,"100",15
2727,2,"100",15
2728,2,"100",15
2729,2,"100",15
2730,2,"100",15
2731,2,"100",15
2732,2,"100",15
2733,2,"100",15
2734,2,"100",15
2735,2,"100",15
2736,2,"100",15
2737,2,"100",15
2738,2,"100",15
2739,2,"100",15
2740,2,"100",15
2741,2,"100",15
2742,2,"100",15
2743,2,"100",15
2744,2,"100",15
2745,2,"100",15
2746,2,"100",15
2747,2,"100",15
2748,2,"100",15
2749,2,"100",15
2750,2,"100",15
2751,2,"100",15
2752,2,"100",15
2753,2,"100",15
2754,2,"100",15
2755,2,"100",15
2756,2,"100",15
2757,2,"100",15
2758,2,"100",15
2759,2,"100",15
2760,2,"100",15
2761,2,"100",15
2762,2,"100",15
2763,2,"100",15
2764,2,"100",15
2765,2,"100",15
2766,2,"100",15
2767,2,"100",15
2768,2,"100",15
2769,2,"100",15
2770,2,"100",15
2771,2,"100",15
2772,2,"100",15
2773,2,"100",15
2774,2,"100",15
2775,2,"100",15
2776,2,"100",15
2777,2,"100",15
2778,2,"100",15
2779,2,"100",15
2780,2,"100",15
2781,2,"100",15
2782,2,"100",15
2783,2,"100",15
2784,2,"100",15
2785,2,"100",15
2786,2,"100",15
2787,2,"100",15
2788,2,"100",15
2789,2,"100",15
2790,2,"100",15
2791,2,"100",15
2792,2,"100",15
2793,2,"100",15
2794,2,"100",15
2795,2,"100",15
2796,2,"100",15
2797,2,"100",15
2798,2,"100",15
2799,2,"100",15
2800,2,"100",15
2801,2,"100",15
2802,2,"100",15
2803,2,"100",15
2804,2,"100",15
2805,2,"100",15
2806,2,"100",15
2807,2,"100",15
2808,2,"100",15
2809,2,"100",15
2810,2,"100",15
2811,2,"100",15
2812,2,"100",15
2813,2,"100",15
2814,2,"100",15
2815,2,"100",15
2816,2,"100",15
2817,2,"100",15
2818,2,"100",15
2819,2,"100",15
2820,2,"100",15
2821,2,"100",15
2822,2,"100",15
2823,2,"100",15
2824,2,"100",15
2825,2,"100",15
2826,2,"100",15
2827,2,"100",15
2828,2,"100",15
2829,2,"100",15
2830,2,"100",15
2831,2,"100",15
2832,2,"100",15
2833,2,"100",15
2834,2,"100",15
2835,2,"100",15
2836,2,"100",15
2837,2,"100",15
2838,2,"100",15
2839,2,"100",15
2840,2,"100",15
2841,2,"100",15
2842,2,"100",15
2843,2,"100",15
2844,2,"100",15
2845,2,"100",15
2846,2,"100",15
2847,2,"100",15
2848,2,"100",15
2849,2,"100",15
2850,2,"100",15
2851,2,"100",15
2852,2,"100",15
2853,2,"100",15
2854,2,"100",15
2855,2,"100",15
2856,2,"100",15
2857,2,"100",15
2858,2,"100",15
2859,2,"100",15
2860,2,"100",15
2861,2,"100",15
2862,2,"100",15
2863,2,"100",15
2864,2,"100",15
2865,2,"100",15
2866,2,"100",15
2867,2,"100",15
2868,2,"100",15
2869,2,"100",15
2870,2,"100",15
2871,2,"100",15
2872,2,"100",15
2873,2,"100",15
2874,2,"100",15
2875,2,"100",15
2876,2,"100",15
2877,2,"100",15
2878,2,"100",15
2879,2,"100",15
2880,2,"100",15
2881,2,"100",15
2882,2,"100",15
2883,2,"100",15
2884,2,"100",15
2885,2,"100",15
2886,2,"100",15
2887,2,"100",15
2888,2,"100",15
2889,2,"100",15
2890,2,"100",15
2891,2,"100",15
2892,2,"100",15
2893,2,"100",15
